,AARTIIND.NS,ADANIENT.NS,APOLLOTYRE.NS,ASHOKLEY.NS,ASIANPAINT.NS,AUROPHARMA.NS,AXISBANK.NS,BAJFINANCE.NS,BATAINDIA.NS,BDL.NS,BEML.NS,BHARATFORG.NS,BHARTIARTL.NS,BHEL.NS,BIOCON.NS,BPCL.NS,BRITANNIA.NS,BSOFT.NS,CDSL.NS,CESC.NS,CIPLA.NS,COALINDIA.NS,COFORGE.NS,CONCOR.NS,CUMMINSIND.NS,DIXON.NS,DRREDDY.NS,EICHERMOT.NS,GODREJPROP.NS,GOLDBEES.NS,GRSE.NS,HAPPSTMNDS.NS,HAVELLS.NS,HCLTECH.NS,HDFCAMC.NS,HDFCBANK.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,IDFCFIRSTB.NS,IEX.NS,IIFL.NS,INDIGO.NS,INDUSTOWER.NS,INFY.NS,IRCON.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LALPATHLAB.NS,LAURUSLABS.NS,LUPIN.NS,M&M.NS,MANAPPURAM.NS,MARICO.NS,MARUTI.NS,MAXHEALTH.NS,MCX.NS,MON100.NS,MPHASIS.NS,MRF.NS,MUTHOOTFIN.NS,NAVINFLUOR.NS,NESTLEIND.NS,NIFTYBEES.NS,OBEROIRLTY.NS,OIL.NS,ONGC.NS,PAGEIND.NS,PERSISTENT.NS,PIDILITIND.NS,PIIND.NS,POLYCAB.NS,POONAWALLA.NS,PRESTIGE.NS,RAYMOND.NS,RELIANCE.NS,RITES.NS,RVNL.NS,SAIL.NS,SBICARD.NS,SBIN.NS,SHREECEM.NS,SIEMENS.NS,SRF.NS,SUNPHARMA.NS,SUZLON.NS,TATACHEM.NS,TATACOMM.NS,TATAELXSI.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,TRIDENT.NS,TVSMOTOR.NS,VOLTAS.NS,WIPRO.NS,ZENSARTECH.NS
LAURUSLABS.NS,0.7006819078978435,0.8080668056994122,0.6019092638318434,0.7353457983661486,0.8394818668921129,0.6309286651662072,0.8676958232767511,0.8192110510676817,0.7706005365677878,0.7106821540602397,0.6078283007245573,0.670607012051496,0.5335451148054615,0.8969993312749585,0.7393301487659263,0.8280510725273239,0.4805704921092824,0.7354354553658027,0.7974306019751756,0.7490535660871736,0.7696443662353146,0.8079651571608896,0.5270260900704277,0.7900763839735474,0.7794892468743225,0.7170486335354558,0.7389082404437484,0.835642544526351,0.43697119910542936,0.8487812543849469,0.6321701189273032,0.8237590205465013,0.8644875448279532,0.6979588679333861,0.8276390820943424,0.7752787611270474,0.7795741559855064,0.7804482537181096,0.7316449162082068,0.8069343165247648,0.8656682511030998,0.835940918502334,0.5895275564768215,0.9022721482064927,0.7177368611943722,0.6590123604505854,0.3334010786319927,0.7562013392023633,0.7665496889325496,0.6017414751203003,0.6643384202035606,1.0,0.7222260572664508,0.8570763237626692,0.8590615570508665,0.8333554223544879,0.8521972090573794,0.8488387913376217,0.7060085218724081,0.5691042320808034,0.6938144783122028,-0.6717502516195002,0.8411298299632881,0.70089462021735,0.7198722723484067,0.8208050283833853,0.39240152916534815,0.4929872072022115,0.8502016073744527,0.7385307861479394,0.7118602535047122,0.7850755984117069,0.8165759924713863,0.323574539688796,0.3204503431936592,0.5768072729608843,0.7633551341693323,0.8556032768483699,0.7325540345364835,0.7503227123633538,0.8173128039164657,0.3421603701715041,0.83205587399936,0.7204602553279637,0.8456372175546634,0.735066152370356,0.8941999809251046,0.6193460499356843,0.6122528153391945,0.657765943086246,0.6923917566624384,0.7419077016047572,0.779054897604043,0.8355071657247191,0.7956475306059673,0.6216185017409277,0.7143585489132632,0.550145500622106,0.6619071098261444,0.7633694342270919
LUPIN.NS,0.8426992669602775,0.5968731687758134,0.6670815743980651,0.7651325298296048,0.8013251927854789,0.6880707133520941,0.7829665433198606,0.8319812238028027,0.7412043560184908,0.8051364001602681,0.7341906441776213,0.7668482639770472,0.6236927227843927,0.7541672183320512,0.760674956349223,0.7773721991659414,0.558196766209513,0.8113853382081575,0.8166686950756353,0.8375806157804926,0.9248705232486352,0.8337635605461111,0.6215148453731802,0.8382826485361274,0.910857605865211,0.8360495614726314,0.8662908482547537,0.84220595488858,0.5152081421842631,0.8199404050308235,0.6268957099454763,0.7823055552625267,0.7266120634264338,0.8540443336272682,0.7978347221013857,0.7958865283188358,0.6970029015108472,0.7935758569134,0.7689723477964039,0.8197970980392468,0.7922690503568912,0.815414112124169,0.5976951234435716,0.7824287507504903,0.7741878503936475,0.7877404393382537,0.39313470517844895,0.8113868284660816,0.8208073140240238,0.5342610997952583,0.4985248784989303,0.722226057266451,1.0,0.8045675211483223,0.782085225573433,0.7456277644112413,0.7913293044961551,0.8558851245375739,0.6070651279989648,0.6869275823303591,0.8517758767306625,-0.7707168955484969,0.7836986407858125,0.48448193810349016,0.650943289680931,0.8246211429798065,0.49142821980342405,0.42479365784655093,0.723501079775042,0.6079842212611428,0.8400932864779325,0.5683632942153626,0.7743332215890724,0.3155317506608842,0.38323657686509255,0.6936870274798566,0.7393236645532907,0.8068035904942225,0.6721296669595596,0.7677617878240017,0.7671644647415176,0.5213191729864729,0.8270465764544074,0.761944576228313,0.8583636555988883,0.8627152514614528,0.8861252897662566,0.5175972503610244,0.7206552077628124,0.658357234976463,0.7771487755939023,0.8218665531621151,0.6534882344475058,0.8660750911498537,0.7627216575127749,0.561274509645219,0.5507940750232638,0.6806538288653947,0.6578843415329352,0.844788381523971
M&M.NS,0.8495302533406636,0.7699411011613724,0.7895160398612548,0.9070870354121385,0.8885736304039294,0.72392798964927,0.8788166305466997,0.9101119976063653,0.8539916663444882,0.8581744140387498,0.729262286537556,0.8775276642844598,0.6957232441903908,0.9145195839502887,0.8621712448163087,0.8063174232107314,0.6272992570473541,0.7201227520084472,0.7844330161230461,0.8519814414517289,0.8670719925908381,0.8679206125272784,0.5857089522036419,0.9237490772051845,0.8047459414624443,0.7358256932290576,0.8572274807923954,0.9384682069961929,0.5242040228599143,0.8998867726131706,0.7221702215005464,0.7883216622265702,0.8218766423731663,0.7522856743768324,0.8821438042537803,0.8519192779788101,0.8376692251515834,0.8751254105055196,0.8350684671030805,0.8813156339053868,0.932973489546803,0.8577187069038988,0.6449417510249755,0.8685582474657348,0.8568818019966926,0.7367231534944034,0.4488819486758434,0.7969799531327253,0.8617771065415176,0.6277526136765162,0.6797356131503509,0.8570763237626691,0.8045675211483224,1.0,0.905303607695908,0.9157744170498598,0.9174901407493959,0.8705489868219879,0.6088488672172059,0.7806996904961735,0.7380396785665471,-0.782902306730541,0.9276152106669608,0.49547930474675816,0.7447980779351905,0.8793927176487192,0.5083446934618469,0.5431519691827736,0.828687396100494,0.6999206915407336,0.7595374243798845,0.6314806666442905,0.8251304975133347,0.3975140229369131,0.4256576442378474,0.7253959875566107,0.9119400181090483,0.8944843106803918,0.8000363277032234,0.8535891327140892,0.9101838959438475,0.5819176685448799,0.884632477111207,0.7877512963793133,0.8930693524806984,0.7391664058988219,0.942881423660705,0.5922095846380584,0.6100924537735147,0.7337724745973254,0.8150291565652605,0.8817201509828243,0.8007194032777397,0.899342427263799,0.7991141245386169,0.7192066178184061,0.5371743565603969,0.6888326504470716,0.6340736250318595,0.7515290874211231
MANAPPURAM.NS,0.8765133863003521,0.8298357679926119,0.7715553438430962,0.845548036319211,0.8460757513068428,0.8233735289345318,0.9048178277800567,0.9062285390541556,0.7980712816151189,0.8235404895400673,0.7439850030477343,0.8531459357062061,0.6067884573415725,0.9140358891656031,0.8476151814729687,0.8178174666144602,0.6429325986707303,0.7739317580294597,0.8031683290236781,0.8426007809934536,0.8366039890850253,0.8704521603007053,0.7030800624313321,0.9034445350514793,0.8253217735627194,0.7135625526419245,0.8378132626014366,0.859582745645724,0.5698851357350883,0.9140734332143784,0.7581440118971007,0.8010939561140491,0.7973880450724578,0.7472913469572908,0.881299268282509,0.8492405081490358,0.855303429501403,0.8907498698555928,0.8117929534810502,0.9034399168984214,0.9570271210568906,0.9482320345244892,0.6133337428730191,0.8608314056727406,0.7857221031749386,0.746719765447432,0.3975338911851232,0.8010551640062871,0.8743742135310858,0.653854822217826,0.6134309848066337,0.8590615570508666,0.782085225573433,0.905303607695908,1.0,0.8657977840928047,0.8967806206127323,0.8187168623383689,0.7389385297095611,0.6921283676607283,0.6984968801219804,-0.7445027674299952,0.918264469323587,0.5854473218537406,0.7946012595969224,0.8957440948863606,0.5282502018610673,0.5501421763885816,0.8362722737392525,0.7437074463910047,0.7906152330499975,0.6784798025255121,0.8758503035473022,0.5269334528734783,0.41932435875471497,0.7175227417857862,0.8635835578809046,0.9033977106924329,0.7630794439543163,0.8323309689794207,0.9213309648510557,0.503116122457218,0.9013723162734671,0.7538411572353624,0.8829554501094671,0.7394921944448251,0.9249255218817284,0.7378137174980947,0.6763597312088054,0.7811509499227153,0.813077626264074,0.8810149273001648,0.7958879995430177,0.9147652701438929,0.7532686975073064,0.7726924774961632,0.5544172791036459,0.674619591404278,0.6343164019354239,0.7638123245260626
MARICO.NS,0.8395625523596679,0.7031579943050716,0.7103471344485957,0.8208747517110752,0.8709595908070233,0.6863627826713209,0.8913969116874685,0.8654772271953597,0.785244419665649,0.7200558329482376,0.6224760468473215,0.7955625606391384,0.8582688431881142,0.8647270831643078,0.7529093327286362,0.7470356538084229,0.5651698066424082,0.6359065009345798,0.7274731456639386,0.7523824012680407,0.7991444136751364,0.8023878834367804,0.5350267734886324,0.8444590817644336,0.7497654692225133,0.7016344999997501,0.8585258259122823,0.8346873582561476,0.47385210420859375,0.8626772482508951,0.5831301566611543,0.7776954536202283,0.7827877897745389,0.6435481532625076,0.8136477999125462,0.7707722111555687,0.9267681346030483,0.8244215990346732,0.7521773902330798,0.8426866878815381,0.8572432017849181,0.8417919115793385,0.5688284019036071,0.8191794272314168,0.7800936537608564,0.6535820755668549,0.3545083474825072,0.7285200945341327,0.7695276327758805,0.611651879828982,0.6538841031655754,0.8333554223544879,0.7456277644112413,0.91577441704986,0.8657977840928047,1.0,0.9158480621800842,0.7695052974566214,0.6869717032646778,0.7956379016648588,0.6125638386364108,-0.6628180692639083,0.8517019570407871,0.6216267235074703,0.7169446880799951,0.8246919694196638,0.4474117071001347,0.5321819045974298,0.8252985296566281,0.6501059662223022,0.6647238694103732,0.7014830726258029,0.7735564216530593,0.3773536280501706,0.37267773829716716,0.6023284002844252,0.7717012101425631,0.8891695746561472,0.680690133895796,0.7962670472024228,0.8442042194268841,0.44621939056291976,0.8450515557885552,0.7346769005058801,0.8446850804764792,0.6689082759395097,0.888354729659707,0.5843447452040033,0.5936871972236751,0.6336413805425753,0.691537321956745,0.795000698341422,0.6825798333952107,0.8277927703281641,0.8632308620879203,0.6036781964129827,0.5058911686888798,0.5922281976249737,0.5384429895903194,0.6670987237571265
MARUTI.NS,0.7935184633157938,0.7121326182936898,0.8442535971617912,0.9107079772372569,0.9073667321436067,0.7033436035774501,0.8919380873081176,0.8652236935174573,0.7921731503132947,0.7510577563786306,0.7023200802390249,0.8777065852760231,0.7252450604537609,0.9136773615142794,0.8822259010871379,0.7880896323652755,0.6174341800039058,0.6295753952012446,0.8187052068354831,0.8730649092206835,0.8388859178694554,0.8524923609979458,0.6995992870814085,0.8612979907803912,0.7655045358564516,0.7761235782407087,0.8268094035541638,0.8398403780839462,0.5173804804587199,0.8583745529271293,0.6182519391346606,0.7604394916509688,0.8038359728018732,0.6724615403761349,0.9041939574954919,0.7970987820055374,0.9369190915365043,0.8387853815839238,0.8147171121675231,0.8713468544260891,0.8384441018112155,0.8724083303998269,0.5650471701687283,0.8048829180553672,0.869091553292526,0.6805334994458815,0.35716610837370383,0.7912626120770412,0.812536742824912,0.7004741565450194,0.6226180990511357,0.8521972090573793,0.7913293044961551,0.9174901407493959,0.8967806206127323,0.9158480621800842,1.0,0.797474786512889,0.7209116186530531,0.782794173320784,0.699396849754192,-0.6423878422709683,0.8704904773782438,0.6372753192289227,0.824575763842687,0.8329305849433999,0.48160130081006397,0.45926511125619723,0.8254397630868153,0.579215262464756,0.716840574097592,0.7120320661982685,0.8365630084930772,0.5476807425452633,0.36819655332140294,0.6570147487961694,0.7962584180953315,0.9224338441853874,0.7441138511050105,0.8147819365226884,0.8684709026073704,0.6582674763772487,0.8768407713631992,0.8235727579820836,0.8752135893641103,0.7081062561890328,0.9070468281792022,0.6500275299637902,0.6192704821261921,0.7075593316163992,0.7928135672076012,0.8671470116427692,0.6536823820435029,0.893783361029722,0.7942727476486032,0.5582874257568405,0.6044060600774543,0.6279403079226813,0.5514161514432824,0.6840491963601226
MAXHEALTH.NS,0.8271310539994202,0.6775654093255792,0.6520709683290141,0.7991131196272402,0.8070284047074278,0.705203716610261,0.8172269639327475,0.8737811814437786,0.8090674038477206,0.8737768880314144,0.7110076474052377,0.7598587447479576,0.5330699616765782,0.8275280177349984,0.8385797714475877,0.8107901987096285,0.47230320978697804,0.8232622882164198,0.7720198370246766,0.8222011659142999,0.920239184276332,0.8494032923898213,0.5665205029421989,0.8727909201172735,0.9025849656967266,0.8081812016916258,0.8321706814261827,0.9258800115400831,0.4610097588654536,0.855573994982584,0.745402104096392,0.7986146676399289,0.8115823184211582,0.7930375852979722,0.8551311202094375,0.8631566830191607,0.6888327690188711,0.8694059607062169,0.7547624292206453,0.8482732741995042,0.8790445107216991,0.8360312088215359,0.6209501680523554,0.8939055546728215,0.8269623953506781,0.842753899458835,0.363850505442505,0.8688642445021652,0.7947030067030455,0.5551758422907229,0.6975053650826224,0.8488387913376216,0.8558851245375739,0.8705489868219879,0.8187168623383689,0.7695052974566214,0.797474786512889,1.0,0.5192188500110955,0.7085272058009419,0.8416195939691851,-0.8431561499831712,0.8029879923590943,0.4503970245497211,0.6065452364556527,0.9163392137356571,0.4200699218470819,0.5253970632223438,0.8120581811417046,0.7253538484353855,0.8720744902253251,0.5425795950295476,0.7051214991116348,0.2808966414559275,0.5200112646572896,0.6837501185071381,0.8417132527617706,0.8179385549802466,0.8087866183766556,0.8294263242887799,0.865866048408362,0.49739821697113373,0.8892679123072795,0.7410020312765959,0.851872832181427,0.8571283931169533,0.935755977169804,0.5253064759386554,0.6945902676054789,0.6078530006302324,0.8207313516007062,0.8354091133755298,0.8399231056863068,0.8730229574972345,0.7761206050791938,0.6597462649393881,0.5854809885996305,0.5741513499980281,0.8375636427922653,0.867853507346923
MCX.NS,0.6204188767873151,0.5829313257383749,0.6461319655677518,0.5891424563004698,0.7447602367757641,0.5418262168318563,0.8404506169775188,0.673976879521638,0.5446758134140688,0.5113292337566065,0.5392253779319168,0.587306325992736,0.49245579114220694,0.6399674755642126,0.5337475920753796,0.661170261979398,0.5682842231694948,0.5250183491056194,0.639454450422817,0.6620515836269737,0.6145672938076882,0.6885398186970507,0.4539588268091448,0.6023507330547148,0.6952867834757682,0.5213923908069419,0.6508293917330294,0.5995253193218085,0.6113977820517794,0.7292166852451687,0.4243091469943092,0.657064553121728,0.7131877615536818,0.5134968667235147,0.7197610337591355,0.6708452511092935,0.6463724160605611,0.670254743912717,0.6312880395606117,0.7427285514952158,0.6741175850517578,0.7660301729958074,0.46265309935259247,0.6947794768850006,0.5591311864111443,0.5310883840137195,0.2280603833554227,0.5616467629045253,0.6320645345395812,0.454693742789327,0.3546002546848888,0.7060085218724081,0.6070651279989648,0.6088488672172059,0.7389385297095611,0.6869717032646777,0.720911618653053,0.5192188500110955,1.0,0.514230399809117,0.4755516155293234,-0.4688684030365464,0.679629149286978,0.8904721858851292,0.5588962016839917,0.6236463720866168,0.49197350285576735,0.30735374460061077,0.6748482636930783,0.5329410773756635,0.49983952527257475,0.9002751818846186,0.7695081440488128,0.33827225879479333,0.30738017780386695,0.5706911528219282,0.6048759014633488,0.7082622259679082,0.4968195743099104,0.5756860218499746,0.6580087207232858,0.35461024936231206,0.7052819099347721,0.5010298380362225,0.6303450032476837,0.5384275897254157,0.6827988203115863,0.6203823994587591,0.504082372533853,0.5347493886446907,0.526618751048901,0.6528500005100643,0.47041461317113253,0.6564823216969939,0.6416632449121419,0.4355528385684233,0.3475131020229767,0.4703647527883652,0.35860003998939266,0.4722051130706768
MON100.NS,0.82442280310569,0.5099953698447031,0.7109988041544768,0.7533586716462364,0.7250683506534528,0.5691411383381416,0.7520570085369318,0.763106152251039,0.7868603250771966,0.7314683217862991,0.6329569785072025,0.8346748779735205,0.7662567188850739,0.6365625017399106,0.7277178151640914,0.6718040138542306,0.5890665421257767,0.49039818396754076,0.5684218576024961,0.6932437036686994,0.7934218269837269,0.8060326870371568,0.46634383247452044,0.7581186314599915,0.72428954106839,0.702271190320362,0.7559897191374617,0.7501639509286379,0.4806416002122067,0.7469033496403396,0.5037669116965864,0.6697905226705574,0.7029486902501105,0.6326426881700169,0.7814472569841273,0.7555442033126198,0.7200074860758272,0.7823156922239382,0.7930539619973129,0.7828842902720928,0.7033364534295266,0.7547303431246547,0.4410555071777493,0.6959857616867321,0.8621002235565081,0.678649312939102,0.5449978209218527,0.6848474933961646,0.6601833077951743,0.3916903399617627,0.5239654946170692,0.5691042320808034,0.6869275823303591,0.7806996904961734,0.6921283676607283,0.7956379016648587,0.782794173320784,0.7085272058009419,0.514230399809117,1.0,0.6239317467472656,-0.7141337123537853,0.6732979327646051,0.40565056393346277,0.49164720724135813,0.763109533116707,0.557928429825013,0.36334488888917493,0.6947756488643573,0.5551615331502537,0.6385720987099366,0.48054684853782303,0.5959370215414872,0.27351951421416837,0.5901966837491341,0.6368226076888488,0.6902975001025703,0.704170286433538,0.6569911162157296,0.8570980306982843,0.7486998401894033,0.6945462747189277,0.797427605868949,0.582678427628884,0.7557465410471046,0.6714041785375774,0.7897940798877858,0.42267753928014573,0.6810567808841083,0.5691159323385813,0.705627455907551,0.7909342706619739,0.5498119436856235,0.7481637909694598,0.6998811806298898,0.4683904743779832,0.3575815268916915,0.5197669496275791,0.6122811987788083,0.5817296364970453
MPHASIS.NS,0.7469177151165867,0.5024764193824733,0.6048388321482377,0.7659988933904933,0.6861847991283989,0.6474924722194004,0.7021950079390618,0.7770261514217663,0.7557400694901717,0.816118210505594,0.655507169589304,0.7163374207324251,0.4983497069169932,0.6877635965702624,0.7130450236678118,0.7314378179368751,0.436604675776417,0.8244665584822174,0.6486552163605706,0.8161398769239164,0.9055587248135399,0.7900529549356106,0.5202592061364606,0.7287081432996508,0.8603316120471839,0.8152461196342684,0.8029257025706444,0.7868918616988683,0.4140106840895753,0.7223597180942873,0.6306194160362327,0.8243786547606317,0.6131072741563204,0.9071522129699024,0.7878136773545802,0.7917280534276426,0.5671839919303941,0.7066365860609051,0.6861551630843801,0.7412083265043414,0.7279573911108487,0.7270837952764055,0.5889751051041754,0.6953630895371131,0.7994100669614185,0.8066070743414641,0.33171000240846693,0.7813863558582163,0.7915701872157614,0.44407358878454634,0.5089782468922924,0.6938144783122029,0.8517758767306625,0.7380396785665471,0.6984968801219805,0.6125638386364107,0.699396849754192,0.8416195939691851,0.47555161552932346,0.6239317467472656,1.0,-0.7936555546107735,0.7270505785606097,0.389899312954531,0.5133398289746386,0.7972499839959246,0.4124410878835478,0.4674636550414159,0.7159285050973372,0.6436660997790022,0.9017420977894485,0.4646124076255713,0.660545912901855,0.20072846325466068,0.3098485577486741,0.7094858967565982,0.7390939362792007,0.718711888863027,0.7036799943435403,0.7199404711736525,0.7488053033303953,0.6102918189596876,0.7665643638711496,0.6490443516389037,0.7980934678853792,0.861021808158242,0.8302554550467743,0.41132345626178035,0.7109643030267307,0.6440447714827794,0.7953310940607378,0.7849232466906156,0.7804598544580978,0.8555699167580603,0.6874140915814133,0.49987790608265037,0.4833311760031966,0.7498391261217149,0.852646436345693,0.8414942455789562
MRF.NS,-0.8128105334759731,-0.6046783197246847,-0.5784764349743873,-0.6982218937637009,-0.637010733543438,-0.6784682428774641,-0.7271632169521883,-0.795441232098886,-0.8202006629073787,-0.8397321174912603,-0.7406116855712086,-0.7407495847412738,-0.49377799663857225,-0.6463826770202931,-0.716594153799932,-0.7581601827304251,-0.48787459387355664,-0.7584726989288112,-0.6045334032020313,-0.6941971844466969,-0.8340205041971819,-0.8093442731566666,-0.5339784653988776,-0.7701381045165344,-0.8219154444800344,-0.759806457743215,-0.7660506936309633,-0.8542719686772979,-0.4812464977497676,-0.8327916905498903,-0.6974502502067478,-0.7587614244381535,-0.6631792455104847,-0.8501829368946858,-0.7367883905713002,-0.8262911189736184,-0.5434541251713793,-0.7998647908806699,-0.7520309696217268,-0.7729520639865863,-0.8235874411479855,-0.7495553943691888,-0.6231787971767283,-0.741459591553667,-0.7803932718436423,-0.8120447399614185,-0.5035751046986245,-0.7347822587630886,-0.8370723867641923,-0.22087600697136855,-0.6906305465378858,-0.6717502516195002,-0.7707168955484969,-0.7829023067305408,-0.7445027674299952,-0.6628180692639083,-0.6423878422709683,-0.8431561499831712,-0.4688684030365464,-0.7141337123537853,-0.7936555546107736,1.0,-0.7095044660084017,-0.31914400796999387,-0.39767203662862943,-0.8605864292090056,-0.49669212934001344,-0.5647102009922942,-0.7546453578627651,-0.6928454302216515,-0.8181572226166706,-0.44271040390563254,-0.6594724263328983,-0.23670109818129736,-0.4941897037839643,-0.7342572184209519,-0.8330840329938546,-0.7129038359223697,-0.745406970647231,-0.8215363179522401,-0.7838356990582233,-0.48645186404534524,-0.8288992954264952,-0.45700746614350896,-0.7815310993729099,-0.8406676078411748,-0.8340181065259793,-0.5211632778688925,-0.6519288908125606,-0.6496164033718129,-0.7826465417478147,-0.8009105999741468,-0.7874102933535562,-0.8101834565707223,-0.7309240896520602,-0.6693005164965543,-0.3705829154162575,-0.6878717058285255,-0.7812087246724655,-0.7470176496243458
MUTHOOTFIN.NS,0.8502997983373108,0.742583568071564,0.7127025622544453,0.867045415142572,0.8904655079392119,0.6694230988578258,0.8957778343452967,0.9017187976654609,0.802452535478791,0.7629602710173005,0.7458399966417155,0.7979129972632438,0.6288479571349802,0.9455969336246545,0.8216049486199231,0.8176765196995446,0.6022895041956285,0.712509124392721,0.7814025196907591,0.8264570636958639,0.8323782384391483,0.8712980281832012,0.5551308567493984,0.9221586865380224,0.8177354616483692,0.6938453502292148,0.8099809201642996,0.868150753911587,0.5176382355663914,0.8720598026704193,0.654596080135172,0.8493478209645907,0.8124240608679691,0.7987654138016895,0.8970351087983311,0.8858143013213092,0.8104064058865976,0.8815655965468677,0.7949907467368632,0.9102455991302563,0.9325617789161545,0.850963250261947,0.7164730913323778,0.8583543424740964,0.7728208892380602,0.7667812992459245,0.39640324656835757,0.7976941738099278,0.9037853421419944,0.734433200861173,0.5697079816384457,0.8411298299632881,0.7836986407858125,0.927615210666961,0.9182644693235871,0.851701957040787,0.8704904773782437,0.8029879923590943,0.679629149286978,0.673297932764605,0.7270505785606097,-0.7095044660084017,1.0,0.5698429948400995,0.82027089301673,0.8869184370151664,0.4638741575837752,0.46929539767739953,0.8226085892900639,0.6833654170500089,0.7583599180083589,0.7061595705572907,0.8883674553702426,0.3604761427336,0.4120176620871768,0.752398264798643,0.8196781911047647,0.8788920697646342,0.7227216776570156,0.780902174907948,0.8529823203655422,0.49288580807148413,0.8854909767214255,0.8421788189140987,0.9009630340180401,0.7660727266913142,0.9206825599742348,0.5927606534066021,0.6540480182669421,0.7777334166092765,0.7914342637639841,0.8844479571369076,0.7562237100047712,0.8909454381087137,0.7449988158680666,0.6922596708998482,0.4857706564710742,0.7948844118499838,0.6093053356345707,0.7063995557600247
NAVINFLUOR.NS,0.4390175992930334,0.4603660110768675,0.44470161442912814,0.4963587454384881,0.6980766160645351,0.4240387550170683,0.7692540055798667,0.5210777294623304,0.4107644462148976,0.35506962291287625,0.32603938274439404,0.42172128515692303,0.44908289802554796,0.5517063729082169,0.4410069122962266,0.5175472681344873,0.34051362678883035,0.4150085871426867,0.4669876948386224,0.487241420453033,0.5178680544609959,0.5235358484031905,0.294256669024043,0.4729437912539106,0.6084338420296093,0.40133095773220134,0.5739828990673407,0.44763230183126707,0.297701499323354,0.6042032140818978,0.2736393477328135,0.5977500107214319,0.6969850512117,0.3867845683535697,0.6191746639405087,0.5193086189215477,0.5608921713715547,0.5233559530467038,0.47527481752860906,0.5995582750417998,0.5293724985542531,0.6063361986518865,0.319014329526882,0.6610692625112137,0.4656987028938636,0.3737196389305075,0.1627895780796602,0.4990526275818071,0.45709999159220105,0.4419289568420212,0.294152498988062,0.70089462021735,0.4844819381034902,0.49547930474675816,0.5854473218537407,0.6216267235074703,0.6372753192289227,0.4503970245497211,0.8904721858851292,0.40565056393346277,0.38989931295453106,-0.31914400796999387,0.5698429948400995,1.0,0.4656584550678201,0.4985095395647466,0.26466140340660627,0.2512844400997888,0.6017661777216164,0.40333335123475134,0.3628564701672085,0.9358134312070375,0.6370783873684278,0.18432656248926518,0.23714965250170134,0.35090651605774437,0.39346734349556894,0.5731944326022758,0.39608354075525193,0.4663456007517282,0.5553770188948314,0.2477316295309636,0.5745349169202958,0.47683999335201427,0.5295515250411161,0.44158329103512217,0.590271260076958,0.49768769998545,0.39745498472683144,0.32897408871461303,0.3928470324552059,0.4996634367897398,0.34755755991864473,0.5285532409195665,0.5857037775120414,0.27818145560841046,0.3499911802045085,0.34682117086980785,0.2935007011399462,0.37686449579234244
NESTLEIND.NS,0.6510974014112004,0.5760016919627043,0.6776541620590316,0.728298031212983,0.7851861205012723,0.6388026235648381,0.7340743082099533,0.7526806473024877,0.6680499056036727,0.4766867900698851,0.6891452291565073,0.5981027116059007,0.5280789123348647,0.9073005798628584,0.7693934828262589,0.6565767454365973,0.6759986116924986,0.44373731504686004,0.8102887999165044,0.7763074489310965,0.6427251047234246,0.7454250159935082,0.6804264323748195,0.7492205970050445,0.589708043910003,0.5944170159699277,0.6588313645429127,0.6735622287257118,0.4700720285499694,0.6453115913454155,0.4125261727332997,0.5923610278317839,0.6573138243721361,0.5857125725990329,0.7408444517889426,0.7068499429250086,0.8448543608271752,0.7253754851927631,0.7345652025001159,0.7717669100825624,0.6982088796486954,0.6857345824553658,0.5927396053221595,0.6125318489627077,0.612385738789003,0.5282132660490928,0.4125903269788339,0.6793849846682771,0.7485219822397605,0.88077794966031,0.44870954249466544,0.7198722723484067,0.6509432896809311,0.7447980779351905,0.7946012595969224,0.7169446880799951,0.8245757638426872,0.6065452364556527,0.5588962016839918,0.49164720724135813,0.5133398289746386,-0.39767203662862943,0.8202708930167298,0.46565845506782005,1.0,0.6601170182393107,0.5078736433054581,0.34905099882850715,0.6874983943274044,0.3500630613788224,0.5698041236071447,0.5999241350040352,0.8263188322993547,0.5864018584483834,0.29978341097381384,0.5973880802363558,0.5577125612289144,0.8283975789645391,0.5385192971139742,0.6735426548851967,0.6752752828319685,0.38334350858565946,0.7341810656525347,0.8777145398308396,0.7439549940945798,0.5552181300004243,0.7288260024747059,0.6215208555384111,0.513904123568797,0.8080550166888721,0.5833537661526788,0.6882549961359004,0.45153685133695354,0.7388813330450086,0.5671632082940883,0.3748472777937122,0.5464064311083533,0.6101362252997936,0.34569960058376753,0.5030270913063755
