,ADANIGREEN.NS,ADANIPORTS.NS,APOLLOHOSP.NS,AUROPHARMA.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJAJFINSV.NS,BAJFINANCE.NS,BANDHANBNK.NS,BHARTIARTL.NS,BIOCON.NS,BRITANNIA.NS,CESC.NS,CIPLA.NS,COALINDIA.NS,CROMPTON.NS,DABUR.NS,DIVISLAB.NS,DMART.NS,EICHERMOT.NS,GAIL.NS,GODREJCP.NS,GRASIM.NS,HCLTECH.NS,HDFCBANK.NS,HDFCLIFE.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,ICICIGI.NS,INFY.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LT.NS,LUPIN.NS,M&M.NS,MARUTI.NS,MGL.NS,MUTHOOTFIN.NS,NESTLEIND.NS,ONGC.NS,PIDILITIND.NS,POWERGRID.NS,RELIANCE.NS,SBILIFE.NS,SBIN.NS,SHREECEM.NS,SIEMENS.NS,SRF.NS,SUNPHARMA.NS,TATACONSUM.NS,TATAMOTORS.NS,TATAPOWER.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,ULTRACEMCO.NS,VEDL.NS,WIPRO.NS
RELIANCE.NS,0.8617163089581693,0.784412736915856,0.814973376770234,0.9003182841642952,0.8207787600011491,0.954926435679723,0.858393628479789,0.8007584162528262,0.6884481693650422,0.9346283866941344,0.8104580246244927,0.563352220016492,0.8553646880587631,0.892966797662702,0.83044594559288,0.7309514027988997,0.9298677626316327,0.4748395597590386,0.8020562251611666,0.7517686970791424,0.9670038960418287,0.9142474063195016,0.7473694975789418,0.8698893321611161,0.7672875829735609,0.8091821210437866,0.8861958487178685,0.873273448144494,0.8851711655859877,0.9581821882459454,0.8742253072502336,0.6909431494457475,0.8705855370921236,0.954970707770407,0.827548911002215,0.6387811016961067,0.8787491008955761,0.9747235967831783,0.4473196925115446,0.5431519078435907,0.9733020453222463,0.8689959780930782,0.8513604393652213,0.7887875766695346,1.0,0.8482161889920239,0.6883897559049523,0.7942058317996772,0.6936838083680955,0.658947926193332,0.9429455031913969,0.9080430522521069,0.7329683229902517,0.7616759328651003,0.7585426098477753,0.8868207524156562,0.9281362119591533,0.9694331642334569,0.7798925120891612,0.9571198827110837,0.9203106418057
SBILIFE.NS,0.6320437672247635,0.8489547681666634,0.7368209725536471,0.7785518856327446,0.809200216556287,0.8515925764559376,0.814860360330516,0.8062808848393014,0.6578663066078793,0.7292909202700918,0.7096645108844919,0.5439519123655127,0.8563532922880521,0.8763020507455365,0.7931871506336357,0.7296156079291115,0.821004594801017,0.5230739157655502,0.7054040661118276,0.64866004183633,0.873212117476508,0.7264329561892738,0.9046733136434685,0.8938412520014631,0.7931504020938086,0.8432901103229956,0.770240199023074,0.8538137677520542,0.8680983886380244,0.8593156259591698,0.8592838468787782,0.7019967966027649,0.7232799601438519,0.87163766146514,0.7862562664295301,0.6231545915439638,0.7045686432301771,0.8120315959247384,0.607169556666476,0.49841188301090855,0.8224392485567424,0.7617220408331464,0.8197195661235527,0.7814325861372328,0.8482161889920239,1.0,0.6857885567172145,0.7199599362936794,0.685380323662304,0.77846195474476,0.7379414491690884,0.744653736916267,0.7290499664582377,0.7873989123492771,0.7602291855816469,0.8934731831942924,0.8821599989428315,0.8010736804868271,0.8038591488982864,0.8082356830324327,0.9111196916338462
SBIN.NS,0.38771580598750266,0.7980695020946439,0.7274038314606597,0.6467315976348359,0.7875227696954332,0.8043314145548593,0.841580568247309,0.8374149772335623,0.9322837364076118,0.5844884163281721,0.6052253269275945,0.4919060582512263,0.7683153005592903,0.7074663116592146,0.7244484388794028,0.6114658082743573,0.7564717433400276,0.46086645316707486,0.7430195947046969,0.7089048380951365,0.6651058395902796,0.7614815500694562,0.6053691238704281,0.7476478631914175,0.7553963913597807,0.6889325638710148,0.7372376188808573,0.7999786670366352,0.8324232417256949,0.6866717189979743,0.725844419555015,0.6140725606660031,0.6328289059949691,0.6384701602323802,0.8655811708538064,0.5290393180972716,0.6548104002032734,0.669728507661368,0.5089702115628936,0.4630237292444345,0.6145084286370849,0.6077786039809575,0.689418160833081,0.6773524923344644,0.6883897559049523,0.6857885567172145,1.0,0.7430954928611211,0.8558548536062619,0.6772804362024962,0.5342223692158058,0.6327994445601163,0.9742943093207135,0.798319615717751,0.7048486918658208,0.7314043892914566,0.6949532983495976,0.6915236022812755,0.7899555944728183,0.7501144934657621,0.7765866402488376
SHREECEM.NS,0.5743003024138336,0.8501451136502004,0.694235646805839,0.8378902654549006,0.8031407370956143,0.823362870600251,0.8532766532278255,0.7724811054729345,0.7608339409875534,0.7057014230982873,0.8195119249566453,0.46898077207938293,0.8488144333001659,0.8002592717370866,0.7773858697093742,0.5904765178768606,0.7983020534553078,0.5775681212561735,0.7795992110509168,0.7793323896316747,0.7228654343593504,0.8052391353738794,0.6874745740114916,0.7763594173944544,0.7365114536908313,0.6307018660170391,0.7924569593159794,0.8823874571223455,0.8579221942332605,0.7793075539114246,0.7851813403848709,0.6199817021513974,0.8066434296896752,0.780060027035468,0.9019868766636532,0.5497101646381061,0.727484454535366,0.8106616869284401,0.4783581439982653,0.33160305120523614,0.8205233090940053,0.6020971136946405,0.8062930307706996,0.6869748809273007,0.7942058317996772,0.7199599362936794,0.7430954928611211,1.0,0.6294673374622846,0.6423571821167898,0.656410259904769,0.7197924912117665,0.756530903667222,0.7624294483296913,0.8159571641937983,0.7549984297631531,0.7954515387590737,0.7415508172986548,0.8571082200673763,0.8095888719786762,0.7902643146574888
SIEMENS.NS,0.40159117378329207,0.7505274025622328,0.7238384121321189,0.5879640356917089,0.7951166003761209,0.774135149269039,0.7649361935201022,0.7787289349646457,0.7649021778136726,0.5838277714455989,0.5700435790991034,0.5084665012711568,0.752444796029703,0.7374503665692745,0.7397783710976282,0.6224310338683309,0.8112871568633702,0.37293798572039955,0.6502267757652116,0.5682170209522854,0.7530429047011166,0.686715850263761,0.5511133612663559,0.7118486679783879,0.7267470570308906,0.6971803027337385,0.6483168128075287,0.7490382180150371,0.7748265438091372,0.6343584248347094,0.6594672205293017,0.5555979527627636,0.5651012096143933,0.6188815175305425,0.7749266941909264,0.43169188611047327,0.6036675371418859,0.6704018134300783,0.5479027153674544,0.4582325867598552,0.5971084596341056,0.6482087344612313,0.6191242781996369,0.7173748666613088,0.6936838083680955,0.685380323662304,0.855854853606262,0.6294673374622844,1.0,0.744607144767059,0.5992579168505537,0.7634061102940406,0.8433050246243662,0.7702671983379956,0.6969506170354777,0.6622200782185808,0.6671177531888607,0.7067200112069327,0.6844590653177064,0.683793844480724,0.7544281649284
SRF.NS,0.36131103618543425,0.7717793057314946,0.6211980950822429,0.6569976388241767,0.7296379245757981,0.746220111363426,0.7497309315361207,0.7585030687110867,0.6780202830236844,0.5200205390331093,0.5508779447925061,0.3675189500974402,0.8145668159568558,0.8419713756048578,0.7970513722366012,0.806932514415912,0.6628522295779604,0.40167247316686255,0.6866355910991512,0.5764258985455519,0.7327509344650218,0.5741815382771338,0.636087202121431,0.7287289983586486,0.737762522681528,0.7261993244798484,0.6750479415967958,0.7618348288574253,0.7877576713473775,0.6145655608394008,0.6975853418214487,0.571739034234166,0.584151212744735,0.5761651036574916,0.7459112534173459,0.5012469863228798,0.5856311674687401,0.6443876343854938,0.8696976108982747,0.4611500278462416,0.5890850428454316,0.618160592715014,0.6365066806319718,0.7490535648845715,0.658947926193332,0.77846195474476,0.6772804362024962,0.6423571821167898,0.744607144767059,1.0,0.5348531164171526,0.5615098698208468,0.7544667569381515,0.8098484803798809,0.7294456320292655,0.6801563291363172,0.6824536533413009,0.5893565909588401,0.6872205741770679,0.6323175360907762,0.7907849898292024
SUNPHARMA.NS,0.9560288828134887,0.5960943594702377,0.6786441992451546,0.7953833368296342,0.6220797062172725,0.8382431132336413,0.6683711045975522,0.5883380743452141,0.5140934648762916,0.9497843869621844,0.6798596111319826,0.43782978095611136,0.6825173010260743,0.7628888129263601,0.6866613129582562,0.63611273539308,0.8210571952589554,0.3765341484466199,0.6904693782845235,0.6526167288032033,0.9124621720685735,0.8629382966044414,0.642527053205023,0.7100794181380925,0.5522750447271509,0.660370996342255,0.7619408702474588,0.7216141277984819,0.717322247217289,0.9192154958812047,0.7383879142168456,0.5104445909880079,0.799997841993047,0.9090858384017061,0.6680234850926118,0.5238663926781539,0.8164737697693594,0.9186255837813772,0.3096000807260175,0.3917458581585051,0.9152991082898708,0.7947935159498276,0.7076825655533268,0.6324180741617251,0.9429455031913968,0.7379414491690884,0.5342223692158058,0.656410259904769,0.5992579168505537,0.5348531164171526,1.0,0.8498196530043087,0.5605437370254704,0.5639598120311065,0.6062551888781845,0.7365349008485109,0.8020761064705487,0.9564528723014928,0.5965674599221505,0.8795974945587041,0.7810797124588237
TATACONSUM.NS,0.752988477308952,0.7376038789743323,0.774599595380898,0.820891072789929,0.8268393232680257,0.8629583175655251,0.817000163398976,0.7679445633842321,0.6393717283085886,0.8521382758595107,0.7604265830635173,0.5568459495286453,0.7832682086887467,0.8396896897591571,0.8085827760835219,0.6378532244097492,0.9415893061823503,0.41425582288740215,0.7505004070740877,0.6920168568490789,0.9125596574132835,0.7813432720568,0.6504249017214239,0.8255642008880298,0.7279514915206704,0.7406707947354104,0.8161231553173114,0.7916725400100872,0.8096044054313122,0.8472018472262014,0.7865584937256909,0.6572344281332009,0.7561311630280173,0.8828608464038231,0.7476485043336362,0.5652936685981985,0.7823385123053375,0.8811228252456282,0.3894746298477972,0.4897855916129824,0.8738477218826277,0.8114402965241004,0.7685488885734724,0.7489158955799352,0.9080430522521068,0.744653736916267,0.6327994445601163,0.7197924912117665,0.7634061102940406,0.5615098698208468,0.8498196530043087,1.0,0.6500732869744156,0.735339219816177,0.6940071806917201,0.7873305770163369,0.8921419043148507,0.9056219105037024,0.7372032045061111,0.8823746603191039,0.8436702426069165
TATAMOTORS.NS,0.41591716888085284,0.8302831707366177,0.7393769413737948,0.7124367277064801,0.8160954028129563,0.8485594522883501,0.8653507581220056,0.8841987479516003,0.9123394230472887,0.618849647199689,0.6418768695068159,0.4760450946161556,0.8159095263272101,0.7837715069307524,0.7719296527363526,0.7187157631234985,0.7838776955902488,0.4183066070116774,0.7531835246268442,0.6843932115962987,0.7148166535567493,0.7892194178484795,0.6033601023568225,0.7817035596426013,0.7904231053301,0.736758042319568,0.7857285855130672,0.8194805675695319,0.8662655641367683,0.7105025915490832,0.7658252766833658,0.6534340779926014,0.6652126297586485,0.6603532006106938,0.8946332908358426,0.5567168101635876,0.7130228424400213,0.7110912199772206,0.5997023701724973,0.5088748803242571,0.6549706431976589,0.6542762613345129,0.7216206283993977,0.7210465383581456,0.7329683229902517,0.7290499664582377,0.9742943093207135,0.756530903667222,0.8433050246243662,0.7544667569381515,0.5605437370254703,0.6500732869744156,1.0,0.8330272101011826,0.7193974740939965,0.7739355548315812,0.7282112231653111,0.7107343419464184,0.7868135908054701,0.7762519372583172,0.8251673392961162
TATAPOWER.NS,0.382755347441377,0.8869692192665503,0.8117767442407395,0.7148792426524753,0.9393516652476777,0.8639124464033421,0.9386883682077221,0.9195437873772871,0.8343959328836155,0.5826318352202892,0.7107795264126489,0.6147688690489674,0.8866299085204002,0.8429284685572888,0.8894243337977424,0.7272813996630599,0.8224930174859361,0.4633870167688651,0.7872461996777211,0.7003520865562605,0.7757584529938273,0.6489244823077801,0.6876143766980171,0.9048837580215758,0.9523664235545457,0.7878628455582168,0.7877084114378836,0.8504786596096401,0.9070518507518114,0.6771195252238896,0.8271591833881619,0.7499373682557942,0.6641037150060276,0.7007097270141057,0.833472654546867,0.5738382347786929,0.6614633868124657,0.7249626470488137,0.6402678517859122,0.5280768499824687,0.7205540524241361,0.6878699995082889,0.778980079066566,0.9440082213265181,0.7616759328651003,0.7873989123492771,0.798319615717751,0.7624294483296913,0.7702671983379956,0.809848480379881,0.5639598120311063,0.735339219816177,0.8330272101011827,1.0,0.7898981222169068,0.8270702970705615,0.852192471260738,0.6856629822135796,0.8511700171447135,0.7495010884120747,0.8822072384708888
TATASTEEL.NS,0.437051810643901,0.848815761195797,0.7895419426685614,0.7392187786700506,0.8295614570543207,0.8114040286427753,0.8515689033007138,0.7783384167512291,0.693040680513294,0.586189483998836,0.6989963326507374,0.6373232544370725,0.9094107113162865,0.7761621329485479,0.8409166893832333,0.6918562775599874,0.8023302756397263,0.6968565576687598,0.6563086088554501,0.6994334687841032,0.7828777069117603,0.6835273219170933,0.7647926363532341,0.8364025869537686,0.8497821135370072,0.8037727033543519,0.7916664650882346,0.9060289067118733,0.9114783197997715,0.7329356982507195,0.7991371863192956,0.6938780784402445,0.862883783139172,0.7484795566761858,0.8950480467783822,0.5923376077316483,0.7485236928909068,0.8139949364837156,0.4994194954123303,0.5351857869222509,0.740829296400066,0.7492773417999179,0.8601880755940767,0.7355669695912268,0.7585426098477754,0.7602291855816468,0.7048486918658208,0.8159571641937983,0.6969506170354777,0.7294456320292655,0.6062551888781845,0.6940071806917201,0.7193974740939963,0.7898981222169068,1.0,0.8125962017185081,0.7773166459686276,0.7117745797547275,0.8707379648826145,0.7895544120529896,0.8427763894930065
TCS.NS,0.615418613795069,0.8692973386311398,0.8409270204006055,0.8650423148931252,0.8613264289008845,0.8882766120228653,0.9028345253385076,0.8383237845604254,0.7343939809970034,0.7563057572796624,0.7945572309192261,0.5868143390825097,0.8692692082455771,0.8495703265817052,0.8301785788994106,0.7238132393885152,0.8649315926229896,0.5560131542367893,0.7162418240807985,0.7579804229021275,0.8851349745895309,0.7992569961466522,0.8365332004885107,0.9576820158967946,0.8792028174805545,0.9109274528266195,0.8442094531374501,0.9030921332897636,0.9403598247918961,0.8857630208272261,0.9776797197456972,0.8795472871129293,0.8347296140648894,0.8772193538947913,0.860570989986895,0.821562186773234,0.7995635101308947,0.8480414707636871,0.47519005886053634,0.682327153192994,0.8672332427806332,0.8326890697606242,0.9321430127803463,0.803159457324052,0.8868207524156562,0.8934731831942923,0.7314043892914566,0.754998429763153,0.6622200782185808,0.6801563291363172,0.7365349008485108,0.7873305770163368,0.7739355548315812,0.8270702970705615,0.812596201718508,1.0,0.9144091732903781,0.8147600692064104,0.8453192839381902,0.8639025962233975,0.9542508449958667
TECHM.NS,0.704032090469992,0.8284285214861223,0.7912496302437582,0.8824984824139162,0.8930864794056834,0.9145709738250185,0.9215224050496377,0.8730542349072545,0.7416237815130299,0.8371017425468344,0.8303800121565937,0.5499163981372418,0.8739447254584402,0.8907943521074346,0.8630530878206911,0.6958199091967814,0.9140738184856692,0.5357428911896889,0.8493464144686464,0.7983781229538605,0.9139522482853469,0.7803802127985109,0.8243981637309106,0.9433900162948182,0.8533893325939489,0.8508863006973909,0.8832935366232152,0.8954741571222725,0.9147177028708963,0.8976961868608149,0.8969314642838865,0.7828323804734763,0.8209402030791092,0.9125043939170698,0.8100158386443558,0.6908377913896095,0.8103901070043721,0.9012517423974792,0.4855669179292653,0.5780006191517402,0.9179727969547623,0.8363076256092066,0.8799547961033329,0.8552084643170018,0.9281362119591533,0.8821599989428314,0.6949532983495975,0.7954515387590738,0.6671177531888607,0.6824536533413008,0.8020761064705487,0.8921419043148509,0.7282112231653112,0.8521924712607382,0.7773166459686276,0.9144091732903781,1.0,0.865919586040088,0.879979775346084,0.913643799156122,0.9479413989349622
TITAN.NS,0.8907504424626214,0.7257845043955855,0.7796952574772488,0.844891711899618,0.7514737423161902,0.9108096269901051,0.79092481097154,0.7333151372539934,0.6550538155148891,0.935189866714143,0.7345819906143936,0.5832075281979475,0.8053921506583174,0.8504149110210308,0.7724091225427419,0.7240363638625962,0.9099719988744762,0.4397809133950982,0.7615518750098225,0.7146290063125854,0.9421728527024016,0.8941852455851022,0.6957665105983836,0.8100402094471968,0.6813416613839848,0.7491141690410519,0.8335206868992968,0.8036290261364127,0.8216185629494758,0.9428684019926119,0.8104382308364603,0.5999517043709001,0.8515021521654407,0.9521630756404209,0.7977041945297714,0.5669844640803035,0.8819694376363325,0.9501830460711451,0.41204117500224263,0.44890639125425186,0.9251449996123248,0.8486636433674744,0.8032202885110674,0.6960151828003572,0.9694331642334569,0.8010736804868273,0.6915236022812755,0.7415508172986548,0.7067200112069327,0.5893565909588401,0.9564528723014928,0.9056219105037024,0.7107343419464185,0.6856629822135797,0.7117745797547275,0.8147600692064104,0.8659195860400879,1.0,0.7128611523698993,0.9442516172962505,0.8687663096486058
ULTRACEMCO.NS,0.45069560903919337,0.8700924867361904,0.7877266876317306,0.7631732661659567,0.8592391097814036,0.8286250897107157,0.9464227638332826,0.8566777894411912,0.8592702173764917,0.6045903762787221,0.7533063250690224,0.522866806610348,0.8973427135086112,0.7979662219765578,0.8536849132129045,0.6585959569174422,0.8100489143476308,0.6421652341886721,0.8514094608940707,0.8554159996968879,0.7705336020540146,0.7276727220144105,0.8374101940880421,0.8814173288421198,0.8540160805680886,0.8110849371535619,0.848155378944785,0.916787253942367,0.9053079186616566,0.7718418404406524,0.8513553376519485,0.7145653973291478,0.8021427616035571,0.7760609353060998,0.8483522768501865,0.6039701547784101,0.7435081508930084,0.7852076043575689,0.4494159115547602,0.5502716582587094,0.7746339994730312,0.7516955337523241,0.8201205973577486,0.7647541120130213,0.7798925120891612,0.8038591488982864,0.7899555944728182,0.8571082200673763,0.6844590653177064,0.6872205741770679,0.5965674599221505,0.7372032045061111,0.7868135908054702,0.8511700171447135,0.8707379648826145,0.8453192839381902,0.879979775346084,0.7128611523698993,1.0,0.8333774387986843,0.8469314154136881
VEDL.NS,0.8065841726589768,0.7670203275260508,0.7922788687335907,0.8904392367428008,0.8034213058573128,0.9313630068317803,0.8742345829451199,0.8061445191455893,0.781832814276389,0.8883960983012557,0.7586868983263445,0.560936472620578,0.8549243891409432,0.861684514268192,0.845247937639452,0.7239374273758717,0.9073655195318051,0.48054864179718076,0.8474783784191047,0.8318178023399228,0.9080058123611964,0.9029540300882378,0.7274439463209681,0.845185005733274,0.7475938380671101,0.7690050979245899,0.9435746815369485,0.8776481454872049,0.8960766250748898,0.9421859174763915,0.8491912650194738,0.7000799265703868,0.8732791429131783,0.9243319003912447,0.8426616993777443,0.6611463902443795,0.8622085822343413,0.9619933324088492,0.43910854976973057,0.5068084287616438,0.924182239707453,0.8310996923354892,0.8531556591873926,0.7235556809005573,0.9571198827110837,0.8082356830324327,0.7501144934657621,0.8095888719786762,0.683793844480724,0.6323175360907762,0.8795974945587041,0.8823746603191039,0.7762519372583172,0.7495010884120747,0.7895544120529896,0.8639025962233976,0.913643799156122,0.9442516172962504,0.8333774387986843,1.0,0.9016047641867456
WIPRO.NS,0.6468897195825065,0.8794848836014688,0.8273351594087461,0.8899404681791209,0.9217867095252541,0.9369081901624201,0.9244329294895379,0.9005402418197959,0.7663497389391427,0.8056792058498693,0.813547296186478,0.6321501292706209,0.9259228089424864,0.9281942716302798,0.8827590891892994,0.7986770309255496,0.9332074630221688,0.547470635049576,0.7906392488727552,0.7591233698369992,0.926273735096492,0.804406126682158,0.7954878830460327,0.966126937243068,0.8966605754467484,0.8929750382453601,0.8587072476797002,0.9327439299535434,0.9694720650073125,0.8849272710879861,0.9392237818365506,0.8566722863557571,0.8366075681213497,0.8882001118044813,0.8899623918001093,0.7721157684511837,0.8329030785956955,0.8953533626132909,0.6121800097765446,0.5948174686944041,0.8832956240352516,0.8302276380721757,0.9345073500540632,0.8623333197851692,0.9203106418056999,0.9111196916338462,0.7765866402488376,0.7902643146574888,0.7544281649284001,0.7907849898292023,0.7810797124588238,0.8436702426069165,0.8251673392961162,0.8822072384708889,0.8427763894930064,0.9542508449958667,0.9479413989349622,0.8687663096486058,0.8469314154136881,0.9016047641867455,1.0
