kdcode,dt,close,open,high,low,prev_close,volume
GOOGL,2023-11-23,,,,,138.49000549316406,
GOOGL,2023-11-27,136.41000366210938,136.02999877929688,138.4199981689453,136.0,136.69000244140625,23436500.0
GOOGL,2023-11-28,137.1999969482422,136.0800018310547,137.25,135.4199981689453,136.41000366210938,18730000.0
GOOGL,2023-11-29,134.99000549316406,137.57000732421875,138.2899932861328,134.83999633789062,137.1999969482422,23967200.0
GOOGL,2023-11-30,132.52999877929688,135.0500030517578,135.5500030517578,131.27999877929688,134.99000549316406,38988300.0
GOOGL,2023-12-01,131.86000061035156,131.86000061035156,132.11000061035156,130.6699981689453,132.52999877929688,31442300.0
GOOGL,2023-12-04,129.27000427246094,129.8800048828125,130.02999877929688,127.9000015258789,131.86000061035156,36669900.0
GOOGL,2023-12-05,130.99000549316406,128.9499969482422,132.13999938964844,128.25,129.27000427246094,27384800.0
GOOGL,2023-12-06,130.02000427246094,131.44000244140625,131.83999633789062,129.8800048828125,130.99000549316406,23576200.0
GOOGL,2023-12-07,136.92999267578125,135.0399932861328,138.55999755859375,134.6999969482422,130.02000427246094,56767100.0
GOOGL,2023-12-08,134.99000549316406,134.1999969482422,136.39999389648438,134.02999877929688,136.92999267578125,32260100.0
GOOGL,2023-12-11,133.2899932861328,132.3800048828125,133.33999633789062,131.36000061035156,134.99000549316406,31138000.0
GOOGL,2023-12-12,132.52000427246094,131.80999755859375,133.0,131.25999450683594,133.2899932861328,29032800.0
GOOGL,2023-12-13,132.57000732421875,133.3800048828125,133.5,131.57000732421875,132.52000427246094,30104800.0
GOOGL,2023-12-14,131.94000244140625,133.3800048828125,133.72000122070312,129.69000244140625,132.57000732421875,38722400.0
GOOGL,2023-12-15,132.60000610351562,131.6199951171875,133.50999450683594,131.17999267578125,131.94000244140625,50847100.0
GOOGL,2023-12-18,135.8000030517578,132.6300048828125,137.14999389648438,132.42999267578125,132.60000610351562,32258000.0
GOOGL,2023-12-19,136.64999389648438,136.83999633789062,137.47000122070312,136.0800018310547,135.8000030517578,25476800.0
GOOGL,2023-12-20,138.33999633789062,138.97000122070312,141.6999969482422,138.07000732421875,136.64999389648438,49107200.0
GOOGL,2023-12-21,140.4199981689453,139.49000549316406,140.69000244140625,139.17999267578125,138.33999633789062,27488300.0
GOOGL,2023-12-22,141.49000549316406,140.77000427246094,141.99000549316406,140.7100067138672,140.4199981689453,26532200.0
GOOGL,2023-12-26,141.52000427246094,141.58999633789062,142.67999267578125,141.19000244140625,141.49000549316406,16780300.0
GOOGL,2023-12-27,140.3699951171875,141.58999633789062,142.0800018310547,139.88999938964844,141.52000427246094,19628600.0
GOOGL,2023-12-28,140.22999572753906,140.77999877929688,141.13999938964844,139.75,140.3699951171875,16045700.0
GOOGL,2023-12-29,139.69000244140625,139.6300048828125,140.36000061035156,138.77999877929688,140.22999572753906,18733000.0
GOOGL,2024-01-01,,,,,139.69000244140625,
GOOGL,2024-01-03,138.9199981689453,137.25,139.6300048828125,137.0800018310547,138.1699981689453,24212100.0
GOOGL,2024-01-04,136.38999938964844,138.4199981689453,139.16000366210938,136.35000610351562,138.9199981689453,27137700.0
GOOGL,2024-01-05,135.72999572753906,136.75,137.16000366210938,135.14999389648438,136.38999938964844,22513900.0
GOOGL,2024-01-08,138.83999633789062,136.2899932861328,139.00999450683594,136.25999450683594,135.72999572753906,21404000.0
GOOGL,2024-01-09,140.9499969482422,138.5,141.49000549316406,138.14999389648438,138.83999633789062,24759600.0
GOOGL,2024-01-10,142.27999877929688,141.0,143.0,140.91000366210938,140.9499969482422,21320200.0
GOOGL,2024-01-11,142.0800018310547,143.49000549316406,145.22000122070312,140.63999938964844,142.27999877929688,24008700.0
GOOGL,2024-01-12,142.64999389648438,142.6699981689453,143.1999969482422,141.82000732421875,142.0800018310547,18785500.0
GOOGL,2024-01-15,,,,,142.64999389648438,
GOOGL,2024-01-17,141.47000122070312,141.35000610351562,141.83999633789062,138.89999389648438,142.49000549316406,20968600.0
GOOGL,2024-01-18,143.47999572753906,142.0500030517578,144.2100067138672,141.99000549316406,141.47000122070312,25746400.0
GOOGL,2024-01-19,146.3800048828125,144.74000549316406,146.4499969482422,144.3800048828125,143.47999572753906,34271900.0
GOOGL,2024-01-22,145.99000549316406,147.10000610351562,148.38999938964844,145.83999633789062,146.3800048828125,32200400.0
GOOGL,2024-01-23,147.0399932861328,145.88999938964844,147.17999267578125,145.5,145.99000549316406,21636100.0
GOOGL,2024-01-24,148.6999969482422,148.5399932861328,149.85000610351562,148.10000610351562,147.0399932861328,25233500.0
GOOGL,2024-01-25,151.8699951171875,150.07000732421875,153.0500030517578,149.5399932861328,148.6999969482422,29149100.0
GOOGL,2024-01-26,152.19000244140625,151.10000610351562,152.5399932861328,151.00999450683594,151.8699951171875,26115500.0
GOOGL,2024-01-29,153.50999450683594,152.05999755859375,153.77999877929688,151.42999267578125,152.19000244140625,27784300.0
GOOGL,2024-01-30,151.4600067138672,152.8000030517578,153.6199951171875,151.19000244140625,153.50999450683594,36331800.0
GOOGL,2024-01-31,140.10000610351562,143.6199951171875,144.0,139.8699951171875,151.4600067138672,71910000.0
GOOGL,2024-02-01,141.16000366210938,142.1199951171875,143.05999755859375,140.7899932861328,140.10000610351562,40466500.0
GOOGL,2024-02-02,142.3800048828125,139.25999450683594,142.6199951171875,136.5,141.16000366210938,62499600.0
GOOGL,2024-02-05,143.67999267578125,142.82000732421875,145.47000122070312,142.77999877929688,142.3800048828125,38505400.0
GOOGL,2024-02-06,144.10000610351562,144.64999389648438,145.36000061035156,143.19000244140625,143.67999267578125,29128200.0
GOOGL,2024-02-07,145.5399932861328,144.75999450683594,145.6199951171875,143.92999267578125,144.10000610351562,25208900.0
GOOGL,2024-02-08,145.91000366210938,145.8300018310547,146.3300018310547,145.10000610351562,145.5399932861328,22563800.0
GOOGL,2024-02-09,149.0,146.67999267578125,149.44000244140625,146.17999267578125,145.91000366210938,26829500.0
GOOGL,2024-02-12,147.52999877929688,148.4199981689453,149.33999633789062,147.3699951171875,149.0,21564100.0
GOOGL,2024-02-13,145.13999938964844,144.9199981689453,146.6699981689453,143.69000244140625,147.52999877929688,27837700.0
GOOGL,2024-02-14,145.94000244140625,146.0800018310547,146.52000427246094,144.08999633789062,145.13999938964844,22704200.0
GOOGL,2024-02-15,142.77000427246094,143.13999938964844,143.52000427246094,140.4600067138672,145.94000244140625,37590700.0
GOOGL,2024-02-16,140.52000427246094,142.99000549316406,143.19000244140625,140.13999938964844,142.77000427246094,31468900.0
GOOGL,2024-02-19,,,,,140.52000427246094,
GOOGL,2024-02-21,142.5500030517578,141.4499969482422,142.69000244140625,140.67999267578125,141.1199951171875,23223300.0
GOOGL,2024-02-22,144.08999633789062,144.92999267578125,145.0,142.8000030517578,142.5500030517578,27191900.0
GOOGL,2024-02-23,143.9600067138672,143.6699981689453,144.67999267578125,143.42999267578125,144.08999633789062,19493800.0
GOOGL,2024-02-26,137.57000732421875,142.13999938964844,142.44000244140625,137.38999938964844,143.9600067138672,53641800.0
GOOGL,2024-02-27,138.8800048828125,138.02000427246094,139.25,137.08999633789062,137.57000732421875,33099200.0
GOOGL,2024-02-28,136.3800048828125,137.89999389648438,138.00999450683594,135.41000366210938,138.8800048828125,37328600.0
GOOGL,2024-02-29,138.4600067138672,137.27999877929688,138.86000061035156,136.39999389648438,136.3800048828125,42133000.0
GOOGL,2024-03-01,137.13999938964844,138.42999267578125,138.8699951171875,136.9199981689453,138.4600067138672,31151100.0
GOOGL,2024-03-04,133.35000610351562,135.66000366210938,135.66000366210938,131.91000366210938,137.13999938964844,55999400.0
GOOGL,2024-03-05,132.6699981689453,131.8800048828125,133.24000549316406,130.6699981689453,133.35000610351562,40194800.0
GOOGL,2024-03-06,131.39999389648438,133.1199951171875,133.5800018310547,130.85000610351562,132.6699981689453,35318600.0
GOOGL,2024-03-07,134.3800048828125,132.7899932861328,134.94000244140625,131.61000061035156,131.39999389648438,37738200.0
GOOGL,2024-03-08,135.41000366210938,134.2100067138672,138.08999633789062,134.0,134.3800048828125,39370400.0
GOOGL,2024-03-11,137.6699981689453,136.1300048828125,139.10000610351562,136.1300048828125,135.41000366210938,32437800.0
GOOGL,2024-03-12,138.5,137.02999877929688,139.3800048828125,137.02999877929688,137.6699981689453,27563400.0
GOOGL,2024-03-13,139.7899932861328,139.0,141.08999633789062,138.99000549316406,138.5,23347200.0
GOOGL,2024-03-14,143.10000610351562,141.19000244140625,143.58999633789062,140.4600067138672,139.7899932861328,42753400.0
GOOGL,2024-03-15,141.17999267578125,142.5,143.17999267578125,140.02999877929688,143.10000610351562,49475400.0
GOOGL,2024-03-18,147.67999267578125,148.61000061035156,152.14999389648438,147.1699981689453,141.17999267578125,69273700.0
GOOGL,2024-03-19,147.02999877929688,148.16000366210938,148.7899932861328,146.0800018310547,147.67999267578125,24070400.0
GOOGL,2024-03-20,148.74000549316406,148.0,148.86000061035156,146.74000549316406,147.02999877929688,21311500.0
GOOGL,2024-03-21,147.60000610351562,149.47000122070312,150.3699951171875,146.89999389648438,148.74000549316406,24755600.0
GOOGL,2024-03-22,150.77000427246094,149.1199951171875,151.5800018310547,148.97999572753906,147.60000610351562,29211800.0
GOOGL,2024-03-25,150.07000732421875,149.94000244140625,150.3800048828125,147.82000732421875,150.77000427246094,19229300.0
GOOGL,2024-03-26,150.6699981689453,150.22000122070312,152.25999450683594,149.97999572753906,150.07000732421875,22149100.0
GOOGL,2024-03-27,150.8699951171875,151.17999267578125,151.63999938964844,148.89999389648438,150.6699981689453,22879200.0
GOOGL,2024-03-28,150.92999267578125,150.85000610351562,151.42999267578125,150.1699981689453,150.8699951171875,24485400.0
GOOGL,2024-04-01,155.49000549316406,150.69000244140625,155.74000549316406,150.61000061035156,150.92999267578125,31730800.0
GOOGL,2024-04-02,154.55999755859375,153.5,154.6999969482422,152.14999389648438,155.49000549316406,24586000.0
GOOGL,2024-04-03,154.9199981689453,153.60000610351562,155.0800018310547,152.72999572753906,154.55999755859375,24705000.0
GOOGL,2024-04-04,150.52999877929688,153.5,154.77000427246094,150.4499969482422,154.9199981689453,34724700.0
GOOGL,2024-04-05,152.5,150.02999877929688,153.4199981689453,149.60000610351562,150.52999877929688,23459200.0
GOOGL,2024-04-08,154.85000610351562,152.77999877929688,155.27000427246094,152.61000061035156,152.5,20702000.0
GOOGL,2024-04-09,156.60000610351562,156.08999633789062,158.55999755859375,155.19000244140625,154.85000610351562,31079500.0
GOOGL,2024-04-10,156.13999938964844,156.2100067138672,156.61000061035156,154.67999267578125,156.60000610351562,22838600.0
GOOGL,2024-04-11,159.41000366210938,156.91000366210938,159.67999267578125,156.4600067138672,156.13999938964844,27166400.0
GOOGL,2024-04-12,157.72999572753906,157.9600067138672,160.22000122070312,157.13999938964844,159.41000366210938,25353700.0
GOOGL,2024-04-15,154.86000061035156,158.86000061035156,159.24000549316406,154.58999633789062,157.72999572753906,27136500.0
GOOGL,2024-04-16,154.39999389648438,154.19000244140625,155.64999389648438,153.42999267578125,154.86000061035156,20779500.0
GOOGL,2024-04-17,155.47000122070312,155.6199951171875,157.0800018310547,154.5800018310547,154.39999389648438,21763100.0
GOOGL,2024-04-18,156.00999450683594,155.33999633789062,156.94000244140625,154.6199951171875,155.47000122070312,19883000.0
GOOGL,2024-04-19,154.08999633789062,156.1999969482422,156.36000061035156,152.3000030517578,156.00999450683594,32615600.0
GOOGL,2024-04-22,156.27999877929688,154.30999755859375,157.63999938964844,154.05999755859375,154.08999633789062,26446200.0
GOOGL,2024-04-23,158.25999450683594,156.9600067138672,158.97000122070312,156.27999877929688,156.27999877929688,21151600.0
GOOGL,2024-04-24,159.1300048828125,157.49000549316406,159.57000732421875,157.1699981689453,158.25999450683594,22779100.0
GOOGL,2024-04-25,156.0,151.3300018310547,156.49000549316406,150.8699951171875,159.1300048828125,57109700.0
GOOGL,2024-04-26,171.9499969482422,174.3699951171875,174.7100067138672,169.64999389648438,156.0,64665300.0
GOOGL,2024-04-29,166.14999389648438,169.05999755859375,169.5500030517578,165.2100067138672,171.9499969482422,45610000.0
GOOGL,2024-04-30,162.77999877929688,165.61000061035156,168.10000610351562,162.60000610351562,166.14999389648438,33562900.0
GOOGL,2024-05-01,163.86000061035156,164.3000030517578,167.1199951171875,163.08999633789062,162.77999877929688,33493200.0
GOOGL,2024-05-02,166.6199951171875,164.7899932861328,166.72999572753906,163.88999938964844,163.86000061035156,24294500.0
GOOGL,2024-05-03,167.24000549316406,167.55999755859375,167.9600067138672,163.0500030517578,166.6199951171875,34662400.0
GOOGL,2024-05-06,168.10000610351562,167.4600067138672,168.13999938964844,166.02999877929688,167.24000549316406,21871300.0
GOOGL,2024-05-07,171.25,168.5,171.75999450683594,168.38999938964844,168.10000610351562,28039700.0
GOOGL,2024-05-08,169.3800048828125,169.0,170.14999389648438,168.74000549316406,171.25,19569100.0
GOOGL,2024-05-09,169.9600067138672,169.38999938964844,170.69000244140625,168.17999267578125,169.3800048828125,15346700.0
GOOGL,2024-05-10,168.64999389648438,168.02999877929688,169.85000610351562,166.19000244140625,169.9600067138672,29799900.0
GOOGL,2024-05-13,169.13999938964844,164.25999450683594,169.27999877929688,164.0,168.64999389648438,31327600.0
GOOGL,2024-05-14,170.33999633789062,169.77000427246094,171.25,168.8000030517578,169.13999938964844,25127100.0
GOOGL,2024-05-15,172.50999450683594,170.6300048828125,172.64999389648438,170.50999450683594,170.33999633789062,26948400.0
GOOGL,2024-05-16,174.17999267578125,173.2899932861328,175.1199951171875,172.69000244140625,172.50999450683594,27867900.0
GOOGL,2024-05-17,176.05999755859375,174.17999267578125,176.27000427246094,173.69000244140625,174.17999267578125,24479300.0
GOOGL,2024-05-20,176.9199981689453,176.19000244140625,178.77000427246094,176.0800018310547,176.05999755859375,22554400.0
GOOGL,2024-05-21,177.85000610351562,176.89999389648438,178.14999389648438,175.80999755859375,176.9199981689453,16989400.0
GOOGL,2024-05-22,176.3800048828125,176.63999938964844,177.14999389648438,175.2100067138672,177.85000610351562,17880000.0
GOOGL,2024-05-23,173.5500030517578,177.07000732421875,178.25,172.9499969482422,176.3800048828125,21024900.0
GOOGL,2024-05-24,174.99000549316406,174.97999572753906,175.77000427246094,173.64999389648438,173.5500030517578,16579400.0
GOOGL,2024-05-27,,,,,174.99000549316406,
GOOGL,2024-05-29,175.89999389648438,175.42999267578125,176.83999633789062,174.72000122070312,176.39999389648438,23388700.0
GOOGL,2024-05-30,172.11000061035156,175.1999969482422,175.22000122070312,171.7899932861328,175.89999389648438,22931500.0
GOOGL,2024-05-31,172.5,171.86000061035156,173.05999755859375,169.44000244140625,172.11000061035156,37638900.0
GOOGL,2024-06-03,173.1699981689453,172.5399932861328,174.52999877929688,171.16000366210938,172.5,27459100.0
GOOGL,2024-06-04,173.7899932861328,173.27999877929688,173.85000610351562,171.88999938964844,173.1699981689453,26879600.0
GOOGL,2024-06-05,175.41000366210938,175.1999969482422,176.64999389648438,173.92999267578125,173.7899932861328,22068500.0
GOOGL,2024-06-06,176.72999572753906,175.89999389648438,177.14999389648438,175.75,175.41000366210938,23251000.0
GOOGL,2024-06-07,174.4600067138672,177.0500030517578,177.8699951171875,174.3000030517578,176.72999572753906,19661400.0
GOOGL,2024-06-10,175.00999450683594,174.97000122070312,177.05999755859375,172.75999450683594,174.4600067138672,23726700.0
GOOGL,2024-06-11,176.6199951171875,176.22000122070312,176.83999633789062,173.77000427246094,175.00999450683594,21540600.0
GOOGL,2024-06-12,177.7899932861328,178.25,180.41000366210938,176.11000061035156,176.6199951171875,27864700.0
GOOGL,2024-06-13,175.16000366210938,176.11000061035156,176.74000549316406,174.8800048828125,177.7899932861328,20913300.0
GOOGL,2024-06-14,176.7899932861328,174.22000122070312,177.05999755859375,174.14999389648438,175.16000366210938,18063600.0
GOOGL,2024-06-17,177.24000549316406,175.4600067138672,178.36000061035156,174.80999755859375,176.7899932861328,19618500.0
GOOGL,2024-06-18,175.08999633789062,177.13999938964844,177.38999938964844,174.10000610351562,177.24000549316406,21869900.0
GOOGL,2024-06-19,,,,,175.08999633789062,
GOOGL,2024-06-21,179.6300048828125,177.0,180.85000610351562,176.61000061035156,176.3000030517578,57759000.0
GOOGL,2024-06-24,179.22000122070312,180.16000366210938,180.88999938964844,178.6699981689453,179.6300048828125,18298000.0
GOOGL,2024-06-25,184.02999877929688,179.6199951171875,184.2899932861328,179.4199981689453,179.22000122070312,23130200.0
GOOGL,2024-06-26,183.8800048828125,182.6300048828125,184.50999450683594,182.47999572753906,184.02999877929688,19839000.0
GOOGL,2024-06-27,185.41000366210938,184.17999267578125,186.0500030517578,184.02000427246094,183.8800048828125,18848900.0
GOOGL,2024-06-28,182.14999389648438,184.32000732421875,185.1300048828125,181.9600067138672,185.41000366210938,29156600.0
GOOGL,2024-07-01,182.99000549316406,183.02999877929688,183.8800048828125,181.3000030517578,182.14999389648438,16006100.0
GOOGL,2024-07-02,185.24000549316406,182.0500030517578,185.57000732421875,181.55999755859375,182.99000549316406,17372500.0
GOOGL,2024-07-03,185.82000732421875,184.85000610351562,186.08999633789062,184.0,185.24000549316406,10242100.0
GOOGL,2024-07-04,,,,,185.82000732421875,
GOOGL,2024-07-08,189.02999877929688,189.89999389648438,190.1699981689453,187.77999877929688,190.60000610351562,21035900.0
GOOGL,2024-07-09,188.97999572753906,190.30999755859375,191.36000061035156,188.72000122070312,189.02999877929688,15121400.0
GOOGL,2024-07-10,191.17999267578125,189.14999389648438,191.75,189.02999877929688,188.97999572753906,15952500.0
GOOGL,2024-07-11,185.57000732421875,189.85000610351562,190.86000061035156,185.0800018310547,191.17999267578125,25625800.0
GOOGL,2024-07-12,185.07000732421875,185.0800018310547,187.11000061035156,184.49000549316406,185.57000732421875,22898400.0
GOOGL,2024-07-15,186.52999877929688,184.9199981689453,188.24000549316406,184.9199981689453,185.07000732421875,16474000.0
GOOGL,2024-07-16,183.9199981689453,187.36000061035156,188.67999267578125,183.3699951171875,186.52999877929688,18290700.0
GOOGL,2024-07-17,181.02000427246094,182.97000122070312,183.5500030517578,179.89999389648438,183.9199981689453,20734100.0
GOOGL,2024-07-18,177.69000244140625,181.92999267578125,182.5,176.47000122070312,181.02000427246094,25315700.0
GOOGL,2024-07-19,177.66000366210938,178.8800048828125,180.2899932861328,177.1300048828125,177.69000244140625,18881900.0
GOOGL,2024-07-22,181.6699981689453,180.58999633789062,182.6999969482422,180.22999572753906,177.66000366210938,24100300.0
GOOGL,2024-07-23,181.7899932861328,182.0500030517578,183.61000061035156,181.5399932861328,181.6699981689453,36352700.0
GOOGL,2024-07-24,172.6300048828125,173.60000610351562,176.19000244140625,171.82000732421875,181.7899932861328,49585200.0
GOOGL,2024-07-25,167.27999877929688,172.52000427246094,173.4199981689453,167.19000244140625,172.6300048828125,44852000.0
GOOGL,2024-07-26,167.0,167.14999389648438,168.08999633789062,164.05999755859375,167.27999877929688,41336900.0
GOOGL,2024-07-29,169.52999877929688,168.8300018310547,170.42999267578125,167.99000549316406,167.0,20293800.0
GOOGL,2024-07-30,170.2899932861328,170.24000549316406,171.22999572753906,168.44000244140625,169.52999877929688,18959700.0
GOOGL,2024-07-31,171.5399932861328,173.24000549316406,174.25,170.00999450683594,170.2899932861328,25729100.0
GOOGL,2024-08-01,170.75999450683594,170.25,174.0500030517578,168.8800048828125,171.5399932861328,24531400.0
GOOGL,2024-08-02,166.66000366210938,166.44000244140625,168.50999450683594,164.6699981689453,170.75999450683594,29130100.0
GOOGL,2024-08-05,159.25,155.5,164.42999267578125,154.92999267578125,166.66000366210938,53630700.0
GOOGL,2024-08-06,158.2899932861328,159.3300018310547,160.57000732421875,156.41000366210938,159.25,49004600.0
GOOGL,2024-08-07,158.94000244140625,161.25,162.97999572753906,158.47000122070312,158.2899932861328,25138600.0
GOOGL,2024-08-08,162.02999877929688,160.50999450683594,163.69000244140625,160.2100067138672,158.94000244140625,25578800.0
GOOGL,2024-08-09,163.6699981689453,160.00999450683594,163.7899932861328,159.05999755859375,162.02999877929688,28602300.0
GOOGL,2024-08-12,162.2899932861328,164.35000610351562,164.89999389648438,161.83999633789062,163.6699981689453,15895300.0
GOOGL,2024-08-13,164.16000366210938,163.41000366210938,164.72999572753906,162.97000122070312,162.2899932861328,18551700.0
GOOGL,2024-08-14,160.3699951171875,162.39999389648438,163.22000122070312,157.7100067138672,164.16000366210938,40591100.0
GOOGL,2024-08-15,161.3000030517578,160.5,161.63999938964844,159.61000061035156,160.3699951171875,31524300.0
GOOGL,2024-08-16,162.9600067138672,161.47000122070312,165.05999755859375,161.1300048828125,161.3000030517578,24208600.0
GOOGL,2024-08-19,166.6699981689453,165.27999877929688,166.69000244140625,164.25999450683594,162.9600067138672,22416200.0
GOOGL,2024-08-20,167.17999267578125,166.89999389648438,168.63999938964844,166.82000732421875,166.6699981689453,18341500.0
GOOGL,2024-08-21,165.85000610351562,165.14999389648438,166.85000610351562,164.6699981689453,167.17999267578125,22902000.0
GOOGL,2024-08-22,163.8000030517578,167.25999450683594,167.58999633789062,163.30999755859375,165.85000610351562,22493300.0
GOOGL,2024-08-23,165.6199951171875,164.72000122070312,166.17999267578125,163.8300018310547,163.8000030517578,13955700.0
GOOGL,2024-08-26,166.16000366210938,166.3800048828125,167.5500030517578,164.4600067138672,165.6199951171875,14190400.0
GOOGL,2024-08-27,164.67999267578125,165.83999633789062,166.44000244140625,164.4600067138672,166.16000366210938,11821900.0
GOOGL,2024-08-28,162.85000610351562,165.0399932861328,165.60000610351562,161.52999877929688,164.67999267578125,16407400.0
GOOGL,2024-08-29,161.77999877929688,164.30999755859375,165.97000122070312,160.25,162.85000610351562,19699800.0
GOOGL,2024-08-30,163.3800048828125,162.6199951171875,163.66000366210938,161.69000244140625,161.77999877929688,22123800.0
GOOGL,2024-09-02,,,,,163.3800048828125,
GOOGL,2024-09-04,156.4499969482422,156.66000366210938,159.0,155.9600067138672,157.36000061035156,19353800.0
GOOGL,2024-09-05,157.24000549316406,156.3000030517578,159.4499969482422,155.97999572753906,156.4499969482422,18688700.0
GOOGL,2024-09-06,150.9199981689453,157.3000030517578,157.8300018310547,150.5500030517578,157.24000549316406,37912100.0
GOOGL,2024-09-09,148.7100067138672,152.50999450683594,153.39999389648438,147.22000122070312,150.9199981689453,39260500.0
GOOGL,2024-09-10,148.66000366210938,150.4499969482422,151.27000427246094,148.33999633789062,148.7100067138672,31118800.0
GOOGL,2024-09-11,151.16000366210938,149.9199981689453,151.5,147.52000427246094,148.66000366210938,29607700.0
GOOGL,2024-09-12,154.69000244140625,153.8000030517578,154.82000732421875,152.64999389648438,151.16000366210938,29621500.0
GOOGL,2024-09-13,157.4600067138672,155.42999267578125,158.3800048828125,155.2100067138672,154.69000244140625,29591200.0
GOOGL,2024-09-16,158.05999755859375,157.30999755859375,158.25,156.60000610351562,157.4600067138672,18379800.0
GOOGL,2024-09-17,159.32000732421875,159.02000427246094,160.5500030517578,158.3800048828125,158.05999755859375,20715600.0
GOOGL,2024-09-18,159.80999755859375,159.86000061035156,160.5,158.60000610351562,159.32000732421875,23677300.0
GOOGL,2024-09-19,162.13999938964844,163.7100067138672,163.7899932861328,161.33999633789062,159.80999755859375,26587700.0
GOOGL,2024-09-20,163.58999633789062,163.5,163.72999572753906,162.05999755859375,162.13999938964844,40896400.0
GOOGL,2024-09-23,161.85000610351562,164.35000610351562,165.49000549316406,161.6699981689453,163.58999633789062,24150900.0
GOOGL,2024-09-24,162.2899932861328,163.02999877929688,163.22000122070312,160.69000244140625,161.85000610351562,23332100.0
GOOGL,2024-09-25,161.49000549316406,161.47000122070312,162.80999755859375,161.3000030517578,162.2899932861328,18869200.0
GOOGL,2024-09-26,162.72999572753906,163.63999938964844,164.0800018310547,162.27999877929688,161.49000549316406,20319300.0
GOOGL,2024-09-27,163.9499969482422,162.80999755859375,165.6999969482422,162.6300048828125,162.72999572753906,21101300.0
GOOGL,2024-09-30,165.85000610351562,163.32000732421875,166.14999389648438,163.25999450683594,163.9499969482422,20413900.0
HDFCBANK.NS,2023-11-02,738.375,742.5,745.25,733.5750122070312,737.25,45225154.0
HDFCBANK.NS,2023-11-03,741.875,744.0,745.7000122070312,740.8250122070312,738.375,18095340.0
HDFCBANK.NS,2023-11-06,747.25,749.0,749.0,741.5,741.875,25593730.0
HDFCBANK.NS,2023-11-07,743.625,747.0,747.0,738.5999755859375,747.25,41952848.0
HDFCBANK.NS,2023-11-08,745.7750244140625,741.9749755859375,746.7249755859375,740.5,743.625,31399546.0
HDFCBANK.NS,2023-11-09,742.8250122070312,743.0,746.2999877929688,741.75,745.7750244140625,22116740.0
HDFCBANK.NS,2023-11-10,745.75,740.0499877929688,748.0,740.0250244140625,742.8250122070312,14015186.0
HDFCBANK.NS,2023-11-13,744.4000244140625,746.0499877929688,747.9749755859375,742.9500122070312,745.75,20605914.0
HDFCBANK.NS,2023-11-14,,,,,744.4000244140625,
HDFCBANK.NS,2023-11-16,754.1749877929688,754.8499755859375,759.5,751.875,752.2000122070312,29713838.0
HDFCBANK.NS,2023-11-17,752.5499877929688,745.0,753.75,744.5,754.1749877929688,23701874.0
HDFCBANK.NS,2023-11-20,752.5999755859375,756.5,756.5,750.7750244140625,752.5499877929688,19331452.0
HDFCBANK.NS,2023-11-21,758.9749755859375,759.5,761.0,756.0499877929688,752.5999755859375,24959972.0
HDFCBANK.NS,2023-11-22,756.2750244140625,760.0,760.0,751.7750244140625,758.9749755859375,29123650.0
HDFCBANK.NS,2023-11-23,760.6500244140625,754.25,761.9249877929688,754.25,756.2750244140625,13046220.0
HDFCBANK.NS,2023-11-24,766.0499877929688,760.5999755859375,766.5750122070312,759.9249877929688,760.6500244140625,16469192.0
HDFCBANK.NS,2023-11-27,,,,,766.0499877929688,
HDFCBANK.NS,2023-11-29,779.5750122070312,766.9500122070312,781.5,766.5,764.3250122070312,34042488.0
HDFCBANK.NS,2023-11-30,779.4000244140625,784.5750122070312,786.2249755859375,771.0750122070312,779.5750122070312,69491440.0
HDFCBANK.NS,2023-12-01,777.7000122070312,778.9500122070312,782.875,776.0499877929688,779.4000244140625,22153536.0
HDFCBANK.NS,2023-12-04,804.7000122070312,794.0,806.0,786.8250122070312,777.7000122070312,50662456.0
HDFCBANK.NS,2023-12-05,811.8499755859375,818.25,819.5,808.25,804.7000122070312,52230820.0
HDFCBANK.NS,2023-12-06,813.9000244140625,819.2249755859375,819.2249755859375,808.3250122070312,811.8499755859375,38613060.0
HDFCBANK.NS,2023-12-07,815.2249755859375,812.5,817.0,808.0999755859375,813.9000244140625,20450386.0
HDFCBANK.NS,2023-12-08,826.5999755859375,815.2249755859375,827.5,815.2249755859375,815.2249755859375,33728038.0
HDFCBANK.NS,2023-12-11,825.5,825.0250244140625,831.8499755859375,823.5,826.5999755859375,23187620.0
HDFCBANK.NS,2023-12-12,817.2999877929688,827.0999755859375,828.125,815.9249877929688,825.5,36581476.0
HDFCBANK.NS,2023-12-13,815.4500122070312,816.2249755859375,818.0,807.5499877929688,817.2999877929688,29346914.0
HDFCBANK.NS,2023-12-14,825.0750122070312,823.0,829.4749755859375,822.5,815.4500122070312,35172366.0
HDFCBANK.NS,2023-12-15,828.2750244140625,825.0,834.0,823.2999877929688,825.0750122070312,138837130.0
HDFCBANK.NS,2023-12-18,827.8499755859375,830.3499755859375,832.3499755859375,825.4749755859375,828.2750244140625,18014754.0
HDFCBANK.NS,2023-12-19,826.4500122070312,825.0,829.3250122070312,822.0250244140625,827.8499755859375,24008446.0
HDFCBANK.NS,2023-12-20,828.5,829.0,834.4749755859375,822.2249755859375,826.4500122070312,34232520.0
HDFCBANK.NS,2023-12-21,843.3499755859375,828.5,844.875,825.125,828.5,36589240.0
